payment_id,invoice_id,payment_date,payment_amount,payment_method,payment_date_year,payment_date_month
Pay-476625,Inv-125200,2019-05-21,1829646.4,Cheque,2019,5
Pay-140033,Inv-903741,2021-08-26,1483443.2,Bank Transfer,2021,8
Pay-310984,Inv-973841,2022-02-24,203532.63,Credit Card,2022,2
Pay-446770,Inv-492774,2024-05-15,1955416.0,Credit Card,2024,5
Pay-276662,Inv-301802,2019-09-12,87948.4,Upi,2019,9
Pay-997485,Inv-419901,2023-12-17,62892.0,Cheque,2023,12
Pay-927315,Inv-315706,2019-11-01,718616.6,Upi,2019,11
Pay-778153,Inv-707430,2022-07-20,2850480.8,Credit Card,2022,7
Pay-429753,Inv-987553,2024-10-20,510432.34,Bank Transfer,2024,10
Pay-163465,Inv-495848,2024-09-08,1627336.0,Cash,2024,9
Pay-361381,Inv-358192,2023-01-26,819904.01,Cheque,2023,1
Pay-190936,Inv-950803,2021-09-10,87285.06,Bank Transfer,2021,9
Pay-128212,Inv-334077,2023-09-25,40768.0,Cheque,2023,9
Pay-114472,Inv-436332,2024-07-19,1853045.2,Upi,2024,7
Pay-934969,Inv-981046,2020-10-15,3529359.4,Upi,2020,10
Pay-602362,Inv-906265,2022-07-30,938536.0,Credit Card,2022,7
Pay-813060,Inv-721310,2022-07-04,311469.3,Bank Transfer,2022,7
Pay-355448,Inv-207356,2023-08-06,484396.8,Credit Card,2023,8
Pay-720811,Inv-149667,2020-07-16,319792.8,Upi,2020,7
Pay-157603,Inv-785450,2020-04-26,125321.09,Cheque,2020,4
Pay-291591,Inv-970111,2023-09-22,141074.9,Upi,2023,9
Pay-731214,Inv-970111,2023-10-12,3187495.1,Credit Card,2023,10
Pay-264556,Inv-427714,2021-06-24,775732.19,Upi,2021,6
Pay-381652,Inv-127340,2019-09-30,2188038.4,Cash,2019,9
Pay-834989,Inv-131371,2021-09-13,86528.0,Cheque,2021,9
Pay-622131,Inv-991524,2019-09-23,939972.58,Bank Transfer,2019,9
Pay-298844,Inv-991524,2019-11-09,1184896.22,Upi,2019,11
Pay-711815,Inv-126659,2023-08-25,295647.88,Cash,2023,8
Pay-822789,Inv-983722,2022-01-27,3316969.6,Upi,2022,1
Pay-574429,Inv-953744,2023-08-19,15021.6,Bank Transfer,2023,8
Pay-264026,Inv-746139,2020-11-26,1884384.2,Cash,2020,11
Pay-800011,Inv-991626,2024-06-04,910720.0,Bank Transfer,2024,6
Pay-902817,Inv-367349,2024-12-30,263446.8,Bank Transfer,2024,12
Pay-588538,Inv-448045,2023-07-29,4901305.0,Credit Card,2023,7
Pay-419027,Inv-873119,2022-03-24,5800917.8,Credit Card,2022,3
Pay-328821,Inv-796624,2020-04-04,853820.0,Bank Transfer,2020,4
Pay-875746,Inv-917875,2020-01-26,961960.0,Cash,2020,1
Pay-206410,Inv-578593,2022-02-20,458192.45,Cash,2022,2
Pay-887099,Inv-886443,2023-12-28,3079666.0,Cheque,2023,12
Pay-864585,Inv-602182,2019-03-09,657462.2,Cheque,2019,3
Pay-903010,Inv-524215,2019-05-16,1359749.22,Cheque,2019,5
Pay-461125,Inv-524215,2019-05-01,433371.18,Bank Transfer,2019,5
Pay-410537,Inv-968058,2022-04-22,1897055.4,Bank Transfer,2022,4
Pay-350479,Inv-499368,2020-06-14,2983.57,Bank Transfer,2020,6
Pay-403063,Inv-499368,2020-06-26,29053.43,Credit Card,2020,6
Pay-215040,Inv-581544,2023-08-26,126292.0,Bank Transfer,2023,8
Pay-456452,Inv-678312,2024-12-15,323272.0,Credit Card,2024,12
Pay-951477,Inv-223243,2022-02-14,2846757.25,Credit Card,2022,2
Pay-622706,Inv-692395,2021-12-22,275262.0,Bank Transfer,2021,12
Pay-406435,Inv-292866,2021-12-24,301183.4,Cash,2021,12
Pay-653819,Inv-418523,2021-12-05,39255.27,Bank Transfer,2021,12
Pay-792752,Inv-418523,2021-12-05,4827.93,Upi,2021,12
Pay-246181,Inv-435297,2023-06-11,2764371.2,Cheque,2023,6
Pay-362258,Inv-403865,2024-11-17,1969.4,Cheque,2024,11
Pay-109838,Inv-403865,2024-12-28,84558.6,Bank Transfer,2024,12
Pay-352541,Inv-451802,2024-05-02,865391.93,Credit Card,2024,5
Pay-555087,Inv-451802,2024-04-11,732932.07,Cash,2024,4
Pay-297495,Inv-451802,2024-04-08,244463.41,Cheque,2024,4
Pay-181673,Inv-981256,2019-10-08,32261.2,Credit Card,2019,10
Pay-883938,Inv-150557,2021-09-15,4185317.0,Credit Card,2021,9
Pay-373604,Inv-877648,2024-05-11,395065.98,Bank Transfer,2024,5
Pay-123287,Inv-568969,2022-12-11,458306.75,Upi,2022,12
Pay-618189,Inv-568969,2022-12-12,2939998.85,Cheque,2022,12
Pay-414713,Inv-506582,2019-10-09,145494.0,Cheque,2019,10
Pay-811881,Inv-838279,2024-08-18,1882159.72,Cheque,2024,8
Pay-889022,Inv-838279,2024-08-10,820807.88,Bank Transfer,2024,8
Pay-999433,Inv-886631,2023-03-28,3570809.0,Upi,2023,3
Pay-473320,Inv-205738,2024-06-28,538484.32,Upi,2024,6
Pay-629983,Inv-205738,2024-05-20,502135.88,Bank Transfer,2024,5
Pay-209190,Inv-543662,2023-10-17,839424.0,Bank Transfer,2023,10
Pay-972660,Inv-548515,2022-11-04,1353088.0,Bank Transfer,2022,11
Pay-906742,Inv-433345,2022-03-25,23285.14,Cash,2022,3
Pay-387601,Inv-517403,2019-07-08,15926.49,Upi,2019,7
Pay-608764,Inv-517403,2019-07-20,186675.58,Cash,2019,7
Pay-542528,Inv-517403,2019-08-04,125118.53,Credit Card,2019,8
Pay-689445,Inv-917537,2020-11-23,552532.9,Cheque,2020,11
Pay-527556,Inv-977678,2022-11-29,80948.0,Credit Card,2022,11
Pay-806889,Inv-421871,2020-11-12,1003562.2,Upi,2020,11
Pay-385531,Inv-963003,2024-04-30,1110204.04,Bank Transfer,2024,4
Pay-697811,Inv-309243,2021-02-04,56492.13,Credit Card,2021,2
Pay-687090,Inv-309243,2021-03-03,1416937.78,Credit Card,2021,3
Pay-278099,Inv-309243,2021-01-16,134386.89,Credit Card,2021,1
Pay-340353,Inv-545472,2020-08-27,3774447.8,Cheque,2020,8
Pay-829143,Inv-180825,2021-12-26,687005.2,Cheque,2021,12
Pay-890324,Inv-827026,2021-03-20,964725.37,Upi,2021,3
Pay-240867,Inv-827026,2021-02-17,158297.43,Cheque,2021,2
Pay-342481,Inv-443124,2022-11-04,4718884.2,Bank Transfer,2022,11
Pay-978674,Inv-832258,2020-12-10,27546.57,Upi,2020,12
Pay-753735,Inv-832258,2021-01-27,633990.05,Credit Card,2021,1
Pay-701596,Inv-832258,2020-12-22,104744.37,Credit Card,2020,12
Pay-355665,Inv-414950,2024-03-04,1658194.4,Upi,2024,3
Pay-684382,Inv-721460,2019-12-05,4919421.0,Cash,2019,12
Pay-761286,Inv-631263,2020-05-18,1043412.2,Cheque,2020,5
Pay-550851,Inv-138550,2020-09-30,2493168.33,Cash,2020,9
Pay-598609,Inv-138550,2020-08-12,1803744.27,Cash,2020,8
Pay-427121,Inv-592478,2023-12-29,3098405.26,Cheque,2023,12
Pay-612375,Inv-573628,2024-08-05,1167060.69,Upi,2024,8
Pay-592882,Inv-573628,2024-08-03,1205496.91,Credit Card,2024,8
Pay-198537,Inv-773977,2022-12-12,1406250.74,Cash,2022,12
Pay-762738,Inv-217079,2023-02-07,42845.8,Cheque,2023,2
Pay-131456,Inv-138397,2023-03-04,1369044.4,Bank Transfer,2023,3
Pay-275424,Inv-625724,2023-10-24,1476994.78,Cheque,2023,10
Pay-361416,Inv-625724,2023-10-18,1111533.42,Credit Card,2023,10
Pay-260363,Inv-345679,2019-10-27,102601.56,Credit Card,2019,10
Pay-442680,Inv-425524,2019-02-03,2640146.8,Cash,2019,2
Pay-917771,Inv-922897,2019-01-27,236391.48,Upi,2019,1
Pay-617599,Inv-387316,2022-02-27,351400.8,Credit Card,2022,2
Pay-174179,Inv-747297,2022-08-20,551220.24,Upi,2022,8
Pay-106401,Inv-102108,2023-04-30,2379533.2,Bank Transfer,2023,4
Pay-773610,Inv-777414,2023-08-15,528709.45,Cheque,2023,8
Pay-251141,Inv-981963,2024-07-24,740576.0,Credit Card,2024,7
Pay-535736,Inv-220946,2019-06-28,4410807.82,Upi,2019,6
Pay-482160,Inv-220946,2019-05-30,268927.78,Cheque,2019,5
Pay-144434,Inv-499310,2023-10-27,1099730.49,Credit Card,2023,10
Pay-418576,Inv-451103,2020-04-16,1923749.8,Cheque,2020,4
Pay-492784,Inv-619427,2019-07-15,378878.6,Cheque,2019,7
Pay-584971,Inv-755614,2024-04-04,3629659.2,Upi,2024,4
Pay-703126,Inv-148276,2021-06-06,2534043.0,Bank Transfer,2021,6
Pay-615104,Inv-922352,2025-01-28,267482.0,Cheque,2025,1
Pay-485807,Inv-439699,2020-07-23,666530.57,Cheque,2020,7
Pay-376559,Inv-884512,2019-08-17,1054806.0,Credit Card,2019,8
Pay-535298,Inv-243064,2024-04-10,12326.25,Upi,2024,4
Pay-889262,Inv-784775,2023-12-06,1097323.0,Upi,2023,12
Pay-721084,Inv-257209,2023-08-06,734769.0,Cash,2023,8
Pay-615240,Inv-407611,2022-05-09,94624.8,Cash,2022,5
Pay-708911,Inv-893101,2022-02-18,1313763.0,Cheque,2022,2
Pay-540570,Inv-507167,2022-06-01,309762.13,Bank Transfer,2022,6
Pay-153018,Inv-586594,2024-04-30,1804728.0,Cheque,2024,4
Pay-256274,Inv-995598,2023-07-22,2389284.8,Cash,2023,7
Pay-480130,Inv-185897,2023-05-30,49383.0,Cheque,2023,5
Pay-274827,Inv-338713,2022-04-19,310037.0,Cash,2022,4
Pay-784012,Inv-188867,2022-12-10,1711978.79,Cash,2022,12
Pay-112635,Inv-188867,2022-10-25,507865.61,Credit Card,2022,10
Pay-502731,Inv-335494,2024-12-07,1647829.56,Cash,2024,12
Pay-829640,Inv-175890,2025-01-14,368827.93,Cash,2025,1
Pay-807659,Inv-168401,2022-09-08,2920611.4,Cheque,2022,9
Pay-690538,Inv-261908,2019-10-15,1343306.4,Bank Transfer,2019,10
Pay-184831,Inv-662633,2022-11-27,8655.53,Cheque,2022,11
Pay-258629,Inv-662633,2022-11-16,826.95,Bank Transfer,2022,11
Pay-101994,Inv-662633,2022-12-06,12469.52,Cash,2022,12
Pay-656745,Inv-522538,2020-01-05,78209.54,Bank Transfer,2020,1
Pay-770277,Inv-522538,2019-12-18,1001157.06,Bank Transfer,2019,12
Pay-740213,Inv-989013,2024-01-12,15399.0,Cheque,2024,1
Pay-762584,Inv-233465,2020-10-26,2299697.0,Cash,2020,10
Pay-824698,Inv-702759,2021-09-05,90033.67,Upi,2021,9
Pay-743369,Inv-429180,2020-10-17,301160.9,Upi,2020,10
Pay-732484,Inv-900283,2024-11-18,222346.18,Credit Card,2024,11
Pay-443230,Inv-900283,2024-12-08,2180299.22,Cash,2024,12
Pay-765657,Inv-911487,2020-03-14,2167964.33,Cash,2020,3
Pay-832418,Inv-911487,2020-02-25,3170431.67,Cheque,2020,2
Pay-157323,Inv-212730,2020-01-11,43755.06,Upi,2020,1
Pay-403266,Inv-212730,2019-11-30,1318491.54,Cash,2019,11
Pay-988012,Inv-122789,2019-07-08,729641.14,Upi,2019,7
Pay-615379,Inv-703559,2021-02-02,385779.5,Bank Transfer,2021,2
Pay-263444,Inv-108540,2024-05-12,928501.4,Bank Transfer,2024,5
Pay-518646,Inv-757112,2024-09-06,479607.71,Credit Card,2024,9
Pay-105191,Inv-264378,2023-04-01,296333.4,Cheque,2023,4
Pay-761433,Inv-887958,2020-09-24,123130.02,Credit Card,2020,9
Pay-506079,Inv-887958,2020-09-23,144297.98,Cheque,2020,9
Pay-891995,Inv-910685,2022-04-07,1367020.0,Cash,2022,4
Pay-235310,Inv-130545,2022-03-26,1010265.25,Bank Transfer,2022,3
Pay-496873,Inv-980332,2019-11-18,25783.0,Credit Card,2019,11
Pay-704871,Inv-547436,2023-02-20,215040.0,Cheque,2023,2
Pay-601625,Inv-894706,2024-06-05,38622.68,Credit Card,2024,6
Pay-618232,Inv-330179,2021-06-01,129676.02,Cash,2021,6
Pay-254502,Inv-330179,2021-06-17,915020.15,Upi,2021,6
Pay-432861,Inv-330179,2021-05-30,359847.83,Cash,2021,5
Pay-150804,Inv-291292,2022-12-04,415308.58,Credit Card,2022,12
Pay-434720,Inv-446545,2020-12-04,916063.25,Cheque,2020,12
Pay-214043,Inv-895435,2020-02-15,2072607.0,Cheque,2020,2
Pay-339833,Inv-633465,2023-12-03,1977029.8,Bank Transfer,2023,12
Pay-285549,Inv-804350,2023-01-05,1197835.67,Cheque,2023,1
Pay-486175,Inv-749837,2020-08-29,301790.0,Upi,2020,8
Pay-378319,Inv-773139,2020-07-04,411453.8,Cash,2020,7
Pay-518193,Inv-283498,2024-05-16,267376.24,Upi,2024,5
Pay-485064,Inv-387781,2023-06-15,521686.0,Cheque,2023,6
Pay-513835,Inv-186186,2024-05-16,1956492.0,Cash,2024,5
Pay-593065,Inv-744639,2022-07-27,7528.4,Upi,2022,7
Pay-860269,Inv-248064,2021-07-02,25929.9,Upi,2021,7
Pay-981841,Inv-248064,2021-07-19,24684.9,Cash,2021,7
Pay-232425,Inv-463930,2019-02-26,210401.13,Cheque,2019,2
Pay-645446,Inv-463930,2019-02-26,48857.49,Upi,2019,2
Pay-763551,Inv-463930,2019-04-21,298655.37,Credit Card,2019,4
Pay-131716,Inv-517417,2022-10-15,728075.02,Bank Transfer,2022,10
Pay-133083,Inv-934587,2021-08-23,3609489.6,Credit Card,2021,8
Pay-250530,Inv-309674,2020-08-06,545856.0,Cheque,2020,8
Pay-881086,Inv-903207,2022-06-20,46652.8,Credit Card,2022,6
Pay-528238,Inv-477256,2019-08-19,1022923.43,Cheque,2019,8
Pay-476604,Inv-540422,2021-12-20,1791980.0,Credit Card,2021,12
Pay-132871,Inv-987172,2021-02-05,559335.2,Upi,2021,2
Pay-922489,Inv-121562,2022-04-19,937586.6,Credit Card,2022,4
Pay-238717,Inv-868556,2023-02-26,31815.32,Upi,2023,2
Pay-866177,Inv-117194,2022-12-22,1441954.67,Upi,2022,12
Pay-328475,Inv-693315,2020-05-16,2248131.76,Bank Transfer,2020,5
Pay-585090,Inv-970404,2024-09-01,418817.76,Bank Transfer,2024,9
Pay-400727,Inv-125179,2024-09-07,127382.65,Credit Card,2024,9
Pay-922487,Inv-125179,2024-08-28,1774622.55,Upi,2024,8
Pay-936454,Inv-983470,2020-01-26,2028716.8,Credit Card,2020,1
Pay-693416,Inv-754589,2022-05-02,3415466.0,Upi,2022,5
Pay-710166,Inv-823190,2024-10-31,1938924.93,Cash,2024,10
Pay-777734,Inv-391508,2022-07-28,331891.3,Credit Card,2022,7
Pay-830054,Inv-391508,2022-08-02,515388.88,Upi,2022,8
Pay-617722,Inv-391508,2022-07-31,68431.82,Bank Transfer,2022,7
Pay-103048,Inv-567946,2019-07-02,1496474.0,Cheque,2019,7
Pay-656417,Inv-862484,2023-05-28,492359.2,Upi,2023,5
Pay-269658,Inv-782400,2019-12-07,708662.0,Bank Transfer,2019,12
Pay-919247,Inv-793639,2022-05-17,57723.61,Upi,2022,5
Pay-465767,Inv-793639,2022-06-10,8896.42,Upi,2022,6
Pay-298621,Inv-793639,2022-07-13,3294.97,Credit Card,2022,7
Pay-945436,Inv-375732,2021-10-18,288408.4,Credit Card,2021,10
Pay-168181,Inv-583807,2025-02-23,3180656.2,Cash,2025,2
Pay-957807,Inv-151041,2020-07-29,16661.6,Bank Transfer,2020,7
Pay-775810,Inv-744589,2021-03-31,418369.13,Credit Card,2021,3
Pay-658708,Inv-744589,2021-02-20,70200.87,Bank Transfer,2021,2
Pay-996925,Inv-779703,2021-11-11,2308191.6,Cash,2021,11
Pay-903478,Inv-126618,2023-01-01,1368517.8,Upi,2023,1
Pay-843028,Inv-343192,2021-03-11,3840428.8,Upi,2021,3
Pay-628515,Inv-729000,2023-11-22,534960.0,Upi,2023,11
Pay-733374,Inv-729000,2023-12-26,4905075.6,Cash,2023,12
Pay-830639,Inv-296476,2023-09-07,277325.01,Credit Card,2023,9
Pay-354872,Inv-812422,2019-02-25,2167868.8,Cheque,2019,2
Pay-786789,Inv-256390,2023-02-09,1538071.4,Credit Card,2023,2
Pay-149695,Inv-252628,2024-02-03,2667331.4,Cheque,2024,2
Pay-807731,Inv-323231,2021-04-05,2124053.55,Upi,2021,4
Pay-758926,Inv-323231,2021-04-03,815496.05,Bank Transfer,2021,4
Pay-150703,Inv-803325,2020-08-23,12522.66,Cash,2020,8
Pay-922291,Inv-379943,2024-08-15,1238078.8,Cash,2024,8
Pay-316379,Inv-351969,2021-01-09,4116483.0,Bank Transfer,2021,1
Pay-208494,Inv-283028,2021-02-19,943335.51,Cheque,2021,2
Pay-466998,Inv-767951,2023-05-27,797059.2,Bank Transfer,2023,5
Pay-186807,Inv-373292,2020-03-05,158928.37,Credit Card,2020,3
Pay-280809,Inv-128036,2024-01-20,679370.61,Credit Card,2024,1
Pay-694888,Inv-128036,2024-02-07,7669.7,Bank Transfer,2024,2
Pay-451857,Inv-128036,2024-02-24,153035.49,Cheque,2024,2
Pay-735073,Inv-724194,2020-04-15,1773007.4,Cheque,2020,4
Pay-181284,Inv-468428,2024-06-01,1185474.07,Bank Transfer,2024,6
Pay-247996,Inv-287038,2019-12-02,481558.4,Upi,2019,12
Pay-924358,Inv-391026,2019-03-07,1587.53,Bank Transfer,2019,3
Pay-812896,Inv-391026,2019-02-01,1338.87,Cheque,2019,2
Pay-246074,Inv-618656,2024-03-06,153561.04,Cash,2024,3
Pay-652911,Inv-118102,2022-06-05,1877613.01,Bank Transfer,2022,6
Pay-433198,Inv-250224,2024-03-19,34837.23,Credit Card,2024,3
Pay-176236,Inv-449269,2021-12-14,1576024.2,Bank Transfer,2021,12
Pay-283034,Inv-667572,2022-05-24,592611.4,Cash,2022,5
Pay-229474,Inv-386841,2024-09-19,1720125.85,Bank Transfer,2024,9
Pay-882134,Inv-386841,2024-11-16,93901.15,Credit Card,2024,11
Pay-288620,Inv-557481,2021-06-20,192962.69,Credit Card,2021,6
Pay-213942,Inv-279527,2020-07-28,407552.0,Credit Card,2020,7
Pay-702374,Inv-520291,2021-01-22,2469019.0,Credit Card,2021,1
Pay-788076,Inv-546306,2020-10-30,3047831.2,Credit Card,2020,10
Pay-946113,Inv-275116,2023-10-21,4901028.2,Bank Transfer,2023,10
Pay-122451,Inv-881353,2022-01-01,2064891.8,Cheque,2022,1
Pay-877319,Inv-211536,2022-09-10,1911201.0,Credit Card,2022,9
Pay-659664,Inv-712032,2024-02-05,4242496.0,Cheque,2024,2
Pay-821515,Inv-844704,2019-12-30,532612.41,Cash,2019,12
Pay-585777,Inv-875465,2023-08-27,23895.0,Cash,2023,8
Pay-856402,Inv-751571,2020-12-21,11776.02,Cheque,2020,12
Pay-415484,Inv-751571,2021-01-23,183003.1,Credit Card,2021,1
Pay-357516,Inv-751571,2020-12-25,50225.48,Cash,2020,12
Pay-713629,Inv-135803,2022-09-10,2655378.0,Cheque,2022,9
Pay-606301,Inv-149690,2020-01-06,1546773.2,Upi,2020,1
Pay-923093,Inv-149690,2019-12-13,1803750.8,Cash,2019,12
Pay-664827,Inv-765602,2021-05-04,742646.4,Credit Card,2021,5
Pay-836101,Inv-933257,2024-12-12,2359552.0,Cash,2024,12
Pay-741938,Inv-434654,2020-06-18,402688.0,Cheque,2020,6
Pay-562835,Inv-869641,2022-07-27,866048.0,Cheque,2022,7
Pay-541782,Inv-404818,2020-06-24,1186165.4,Bank Transfer,2020,6
Pay-893982,Inv-200360,2024-11-03,900641.42,Credit Card,2024,11
Pay-358600,Inv-429934,2023-09-27,377645.8,Upi,2023,9
Pay-551002,Inv-959624,2022-01-28,28435.31,Bank Transfer,2022,1
Pay-306798,Inv-959624,2022-01-01,441452.69,Bank Transfer,2022,1
Pay-799889,Inv-628014,2024-02-14,1374123.32,Cheque,2024,2
Pay-751066,Inv-628014,2024-02-26,141871.68,Bank Transfer,2024,2
Pay-232798,Inv-879559,2022-10-29,1500301.2,Bank Transfer,2022,10
Pay-584295,Inv-969391,2019-03-23,799830.4,Upi,2019,3
Pay-788429,Inv-221293,2024-05-27,3138839.2,Bank Transfer,2024,5
Pay-612345,Inv-667574,2023-11-24,10266.0,Upi,2023,11
Pay-945688,Inv-939508,2024-05-18,1765514.0,Bank Transfer,2024,5
Pay-689727,Inv-505636,2022-07-18,485336.6,Credit Card,2022,7
Pay-917728,Inv-831186,2021-10-27,1634985.77,Bank Transfer,2021,10
Pay-984337,Inv-749737,2022-03-11,1464868.4,Credit Card,2022,3
Pay-125424,Inv-258009,2023-08-22,611419.0,Credit Card,2023,8
Pay-263280,Inv-341127,2023-10-09,4503467.2,Credit Card,2023,10
Pay-626126,Inv-930564,2019-10-26,3308291.2,Cheque,2019,10
Pay-388286,Inv-445132,2024-08-24,1157409.59,Bank Transfer,2024,8
Pay-741274,Inv-779469,2021-09-30,1134027.0,Cash,2021,9
Pay-325914,Inv-434414,2020-11-05,1769237.6,Bank Transfer,2020,11
Pay-565076,Inv-839935,2022-05-16,2539606.6,Cheque,2022,5
Pay-137527,Inv-750566,2019-05-11,2044696.2,Credit Card,2019,5
Pay-933781,Inv-878962,2023-11-11,1134529.0,Bank Transfer,2023,11
Pay-311923,Inv-789407,2024-06-12,2977405.26,Cash,2024,6
Pay-939581,Inv-259418,2019-02-18,377216.0,Cash,2019,2
Pay-574173,Inv-366894,2021-10-09,942657.0,Cheque,2021,10
Pay-725598,Inv-285037,2019-11-14,2175489.2,Cash,2019,11
Pay-389349,Inv-838418,2023-10-22,1330453.56,Upi,2023,10
Pay-902407,Inv-321982,2024-10-14,432492.8,Bank Transfer,2024,10
Pay-252466,Inv-643223,2022-04-13,3976505.2,Credit Card,2022,4
Pay-792017,Inv-168692,2021-08-20,1040851.76,Cash,2021,8
Pay-490145,Inv-888769,2021-05-21,1167843.8,Credit Card,2021,5
Pay-793060,Inv-506875,2024-01-15,1641901.8,Upi,2024,1
Pay-285161,Inv-378797,2023-11-12,558501.6,Credit Card,2023,11
Pay-257523,Inv-114824,2020-07-25,1846.2,Cash,2020,7
Pay-319966,Inv-334592,2024-01-20,576456.22,Cash,2024,1
Pay-923830,Inv-535558,2025-01-11,1246310.0,Cash,2025,1
Pay-587569,Inv-322182,2024-12-17,5387286.01,Credit Card,2024,12
Pay-397435,Inv-822376,2024-11-10,232401.0,Cheque,2024,11
Pay-496187,Inv-101874,2020-05-04,198478.46,Bank Transfer,2020,5
Pay-160450,Inv-101874,2020-05-03,610306.74,Cheque,2020,5
Pay-125320,Inv-859815,2019-12-04,2248142.2,Bank Transfer,2019,12
Pay-793554,Inv-522508,2019-05-14,5434.49,Credit Card,2019,5
Pay-668632,Inv-643531,2022-07-25,747650.03,Cheque,2022,7
Pay-380289,Inv-366663,2024-12-09,546.62,Bank Transfer,2024,12
Pay-528568,Inv-366663,2025-01-10,3418.18,Cash,2025,1
Pay-862262,Inv-829090,2024-06-03,4619811.2,Credit Card,2024,6
Pay-517331,Inv-256846,2024-07-20,2522358.2,Bank Transfer,2024,7
Pay-919493,Inv-533703,2019-06-27,417001.7,Credit Card,2019,6
Pay-989865,Inv-284374,2019-05-01,237613.0,Upi,2019,5
Pay-172487,Inv-273350,2019-10-05,14475.64,Cash,2019,10
Pay-451062,Inv-273350,2019-08-14,15375.14,Cheque,2019,8
Pay-886397,Inv-273350,2019-09-30,32193.62,Credit Card,2019,9
Pay-825381,Inv-860085,2023-02-10,802486.0,Upi,2023,2
Pay-897219,Inv-326512,2020-08-14,487207.0,Cash,2020,8
Pay-967111,Inv-638939,2020-05-13,1489448.8,Credit Card,2020,5
Pay-638343,Inv-933549,2020-02-25,758756.2,Credit Card,2020,2
Pay-671977,Inv-932020,2020-07-16,803382.12,Upi,2020,7
Pay-794694,Inv-184537,2022-09-30,1085078.0,Upi,2022,9
Pay-740770,Inv-265163,2020-07-02,30160.8,Upi,2020,7
Pay-742233,Inv-239840,2024-10-22,1161733.0,Cheque,2024,10
Pay-662948,Inv-930223,2021-12-15,107292.65,Upi,2021,12
Pay-907308,Inv-672980,2023-12-26,100352.0,Cheque,2023,12
Pay-261433,Inv-860382,2020-04-24,2643916.46,Cash,2020,4
Pay-745895,Inv-860382,2020-04-01,98707.74,Bank Transfer,2020,4
Pay-697154,Inv-247600,2021-10-03,456960.0,Cheque,2021,10
Pay-679505,Inv-684409,2023-09-19,244015.93,Upi,2023,9
Pay-918173,Inv-668096,2023-07-18,3349794.6,Credit Card,2023,7
Pay-281962,Inv-421924,2022-01-09,2748388.0,Upi,2022,1
Pay-701244,Inv-893696,2023-10-16,1142292.0,Bank Transfer,2023,10
Pay-270282,Inv-563020,2023-02-25,161547.75,Upi,2023,2
Pay-894086,Inv-253629,2022-09-15,2311933.4,Upi,2022,9
Pay-960564,Inv-533740,2020-05-31,1649131.8,Cheque,2020,5
Pay-270826,Inv-994328,2021-07-23,1505679.06,Cheque,2021,7
Pay-898307,Inv-340940,2024-10-05,2868155.48,Cheque,2024,10
Pay-810196,Inv-206732,2019-11-12,2852925.2,Cheque,2019,11
Pay-266465,Inv-710655,2020-07-04,719547.1,Upi,2020,7
Pay-762652,Inv-710655,2020-07-07,580755.9,Cheque,2020,7
Pay-958237,Inv-244416,2022-07-24,567366.42,Upi,2022,7
Pay-499153,Inv-937634,2021-04-13,2352972.2,Cheque,2021,4
Pay-920994,Inv-909169,2024-09-21,1958528.0,Credit Card,2024,9
Pay-583117,Inv-260614,2023-05-06,799127.22,Bank Transfer,2023,5
Pay-301455,Inv-260614,2023-04-16,151144.78,Cash,2023,4
Pay-259031,Inv-820905,2019-09-28,539997.17,Bank Transfer,2019,9
Pay-923931,Inv-623023,2025-01-13,1002226.57,Cheque,2025,1
Pay-767894,Inv-623023,2024-12-30,542676.33,Cash,2024,12
Pay-240239,Inv-623023,2025-01-01,5656794.1,Upi,2025,1
Pay-108897,Inv-958124,2020-08-18,2372543.2,Cheque,2020,8
Pay-650674,Inv-506800,2023-06-01,584534.0,Bank Transfer,2023,6
Pay-329557,Inv-606908,2019-09-20,1406143.0,Cash,2019,9
Pay-437253,Inv-678713,2023-05-30,393997.6,Cash,2023,5
Pay-693857,Inv-389770,2022-12-07,1848027.82,Upi,2022,12
Pay-938116,Inv-869529,2021-01-11,571353.56,Cash,2021,1
Pay-977699,Inv-820941,2019-05-09,206248.6,Credit Card,2019,5
Pay-128047,Inv-896477,2022-02-09,517948.4,Bank Transfer,2022,2
Pay-369818,Inv-424925,2023-12-19,1742984.2,Upi,2023,12
Pay-860308,Inv-670959,2021-03-22,385011.97,Cash,2021,3
Pay-585621,Inv-670959,2021-04-13,189049.63,Cash,2021,4
Pay-804070,Inv-901613,2023-01-10,631222.6,Bank Transfer,2023,1
Pay-889335,Inv-845010,2024-11-12,3541605.6,Upi,2024,11
Pay-224273,Inv-840139,2022-03-26,327948.0,Credit Card,2022,3
Pay-991870,Inv-920421,2021-08-27,1166517.68,Credit Card,2021,8
Pay-370833,Inv-595161,2024-06-11,1792222.6,Cheque,2024,6
Pay-425080,Inv-398752,2019-08-22,1122019.0,Cheque,2019,8
Pay-774219,Inv-485000,2023-03-13,1857622.6,Upi,2023,3
Pay-350622,Inv-992595,2020-11-06,10038.15,Cheque,2020,11
Pay-179817,Inv-992595,2020-11-15,809817.85,Bank Transfer,2020,11
Pay-499146,Inv-521714,2022-10-21,1069880.04,Cash,2022,10
Pay-233048,Inv-521714,2022-10-23,231239.96,Cheque,2022,10
Pay-869262,Inv-582987,2024-05-10,1348356.0,Cash,2024,5
Pay-782856,Inv-485588,2024-02-09,4600643.2,Upi,2024,2
