po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total,order_date_year,order_date_month,expected_delivery_date_year,expected_delivery_date_month,received_date_year,received_date_month
Po-964946,Sup0005,Del001,2021-08-04,2021-09-01,2021-09-01,Received,14542790.46,3888432.5428,18431223.0028,2021,8,2021,9,2021.0,9.0
Po-304026,Sup0006,Ahm001,2023-06-08,2023-06-18,2023-06-18,Received,19271769.5,5354117.866,24625887.366,2023,6,2023,6,2023.0,6.0
Po-702078,Sup0006,Ahm001,2022-09-14,2022-09-24,2022-09-27,Received,8054232.0,2036155.512,10090387.512,2022,9,2022,9,2022.0,9.0
Po-267529,Sup0001,Del001,2020-12-31,2021-01-19,2021-01-19,Received,29136952.200000003,7982816.6570000015,37119768.857,2020,12,2021,1,2021.0,1.0
Po-457697,Sup0005,Ahm001,2021-02-16,2021-03-16,2021-03-16,Received,20050123.01,5345161.7988,25395284.8088,2021,2,2021,3,2021.0,3.0
Po-190548,Sup0003,Pun001,2020-12-24,2021-01-09,2021-01-09,Received,178308.98,32095.6164,210404.5964,2020,12,2021,1,2021.0,1.0
Po-855053,Sup0002,Ahm001,2022-03-12,2022-03-22,2022-03-22,Received,16196648.71,4343039.1948,20539687.9048,2022,3,2022,3,2022.0,3.0
Po-438092,Sup0003,Hyd001,2019-01-04,2019-01-20,2019-01-20,Received,12021576.3,3359454.7880000006,15381031.088,2019,1,2019,1,2019.0,1.0
Po-268730,Sup0008,Ahm001,2024-07-27,2024-08-22,2024-08-22,Received,9915575.36,2734934.8488000003,12650510.2088,2024,7,2024,8,2024.0,8.0
Po-659896,Sup0008,Del001,2021-09-02,2021-09-28,2021-09-28,Received,6225596.01,1561161.1448,7786757.1548,2021,9,2021,9,2021.0,9.0
Po-890558,Sup0004,Kol001,2021-03-27,2021-04-14,2021-04-21,Received,6628691.63,1826972.0054,8455663.635400001,2021,3,2021,4,2021.0,4.0
Po-251703,Sup0007,Chn001,2024-06-03,2024-06-15,2024-06-15,Received,505646.73,91016.4114,596663.1414000001,2024,6,2024,6,2024.0,6.0
Po-806636,Sup0007,Del001,2021-11-19,2021-12-01,2021-12-01,Received,1715628.4,414176.01600000006,2129804.416,2021,11,2021,12,2021.0,12.0
Po-641058,Sup0008,Kol001,2020-02-26,2020-03-23,2020-03-23,Received,8949434.31,2483722.5618000003,11433156.8718,2020,2,2020,3,2020.0,3.0
Po-833981,Sup0002,Chn001,2023-08-03,2023-08-13,2023-08-13,Received,1561376.6,431823.98800000007,1993200.588,2023,8,2023,8,2023.0,8.0
Po-842950,Sup0004,Kol001,2024-01-26,2024-02-13,2024-02-20,Received,5288751.37,1406875.3786000002,6695626.7486,2024,1,2024,2,2024.0,2.0
Po-415317,Sup0005,Pun001,2020-11-06,2020-12-04,2020-12-04,Received,6819312.79,1883820.7872,8703133.5772,2020,11,2020,12,2020.0,12.0
Po-212964,Sup0001,Ahm001,2024-01-06,2024-01-25,2024-01-25,Received,10398326.72,2778384.2156,13176710.9356,2024,1,2024,1,2024.0,1.0
Po-425809,Sup0004,Kol001,2019-10-01,2019-10-19,2019-10-19,Received,18042996.51,4780592.524800001,22823589.0348,2019,10,2019,10,2019.0,10.0
Po-467751,Sup0005,Del001,2021-01-30,2021-02-27,,Cancelled,35357939.64,9383717.3242,44741656.9642,2021,1,2021,2,,
Po-741966,Sup0004,Hyd001,2023-05-15,2023-06-02,,Cancelled,457726.92,113864.3536,571591.2736,2023,5,2023,6,,
Po-476358,Sup0002,Chn001,2020-03-08,2020-03-18,2020-03-18,Received,3630763.48,1005043.9964,4635807.4764,2020,3,2020,3,2020.0,3.0
Po-492044,Sup0008,Kol001,2023-12-25,2024-01-20,2024-01-20,Received,28959628.26,8073052.5558,37032680.8158,2023,12,2024,1,2024.0,1.0
Po-107821,Sup0005,Chn001,2024-08-26,2024-09-23,2024-09-23,Received,12344839.85,3282698.2070000004,15627538.057000002,2024,8,2024,9,2024.0,9.0
Po-708504,Sup0001,Pun001,2023-05-23,2023-06-11,,Cancelled,16479842.82,4542353.9616,21022196.7816,2023,5,2023,6,,
Po-943342,Sup0007,Del001,2019-07-25,2019-08-06,2019-08-05,Received,27862208.35,7546223.714000001,35408432.064,2019,7,2019,8,2019.0,8.0
Po-282597,Sup0003,Chn001,2021-03-29,2021-04-14,2021-04-14,Received,19451840.790000003,5382224.405200002,24834065.195200004,2021,3,2021,4,2021.0,4.0
Po-598570,Sup0003,Del001,2022-03-05,2022-03-21,2022-03-21,Received,15761423.36,4310100.6648,20071524.024800003,2022,3,2022,3,2022.0,3.0
Po-892393,Sup0004,Ahm001,2022-03-14,2022-04-01,2022-04-01,Received,8240179.08,2233384.9834000003,10473564.0634,2022,3,2022,4,2022.0,4.0
Po-920379,Sup0002,Ahm001,2022-12-30,2023-01-09,2023-01-09,Received,8536399.58,2202465.5044000004,10738865.0844,2022,12,2023,1,2023.0,1.0
Po-276677,Sup0008,Kol001,2022-06-16,2022-07-12,2022-07-12,Received,2595535.87,643017.9996000001,3238553.8696,2022,6,2022,7,2022.0,7.0
Po-179067,Sup0005,Del001,2019-08-18,2019-09-15,2019-09-15,Received,2308644.43,626251.9954,2934896.4254,2019,8,2019,9,2019.0,9.0
Po-987181,Sup0003,Chn001,2023-12-14,2023-12-30,2023-12-30,Received,7986918.94,2214112.6592,10201031.5992,2023,12,2023,12,2023.0,12.0
Po-610897,Sup0004,Pun001,2022-07-27,2022-08-14,2022-08-14,Received,1058626.53,257999.4954,1316626.0254,2022,7,2022,8,2022.0,8.0
Po-627360,Sup0007,Kol001,2019-01-02,2019-01-14,,Cancelled,17872370.89,4925685.0952,22798055.9852,2019,1,2019,1,,
Po-458961,Sup0005,Ahm001,2020-02-22,2020-03-21,2020-03-21,Received,18202462.81,5096689.5868,23299152.3968,2020,2,2020,3,2020.0,3.0
Po-232769,Sup0007,Hyd001,2020-01-07,2020-01-19,2020-01-19,Received,34186176.37,9499486.245600002,43685662.615600005,2020,1,2020,1,2020.0,1.0
Po-911020,Sup0007,Kol001,2024-07-16,2024-07-28,,Cancelled,3962833.42,1109593.3576,5072426.7776,2024,7,2024,7,,
Po-615801,Sup0002,Hyd001,2019-10-06,2019-10-16,2019-10-16,Received,5711868.61,1459055.8788000003,7170924.4888,2019,10,2019,10,2019.0,10.0
Po-734937,Sup0007,Hyd001,2019-02-12,2019-02-24,2019-02-24,Received,18074765.32,4943298.7706,23018064.0906,2019,2,2019,2,2019.0,2.0
Po-934127,Sup0006,Kol001,2021-10-14,2021-10-24,2021-10-24,Received,27147817.49,7559613.312200001,34707430.8022,2021,10,2021,10,2021.0,10.0
Po-858342,Sup0007,Chn001,2022-10-29,2022-11-10,2022-11-10,Received,14875070.6,3910652.899,18785723.499,2022,10,2022,11,2022.0,11.0
Po-719675,Sup0001,Del001,2022-05-28,2022-06-16,2022-06-16,Received,3060571.27,818696.8526000001,3879268.1226,2022,5,2022,6,2022.0,6.0
Po-829885,Sup0005,Pun001,2019-11-18,2019-12-16,2019-12-16,Received,13215209.47,3696517.089600001,16911726.5596,2019,11,2019,12,2019.0,12.0
Po-569295,Sup0002,Hyd001,2020-08-18,2020-08-28,2020-08-28,Received,7992796.79,2174337.3432,10167134.1332,2020,8,2020,8,2020.0,8.0
Po-760208,Sup0002,Chn001,2022-07-26,2022-08-05,2022-08-05,Received,20608155.8,5690756.307,26298912.107,2022,7,2022,8,2022.0,8.0
Po-695252,Sup0008,Pun001,2023-05-01,2023-05-27,2023-05-27,Received,9858232.08,2743098.1694000005,12601330.2494,2023,5,2023,5,2023.0,5.0
Po-903274,Sup0002,Del001,2020-12-28,2021-01-07,2021-01-07,Received,21631026.37,6031091.919600001,27662118.2896,2020,12,2021,1,2021.0,1.0
Po-693584,Sup0006,Del001,2021-11-24,2021-12-04,2021-12-04,Received,13002214.099999998,3509946.368,16512160.467999998,2021,11,2021,12,2021.0,12.0
Po-555349,Sup0006,Chn001,2024-12-25,2025-01-04,2025-01-08,Received,10674475.0,2978569.1600000006,13653044.16,2024,12,2025,1,2025.0,1.0
Po-851009,Sup0003,Pun001,2023-05-02,2023-05-18,2023-05-18,Received,4174565.5,1018174.716,5192740.216,2023,5,2023,5,2023.0,5.0
Po-443055,Sup0004,Chn001,2023-06-23,2023-07-11,2023-07-11,Received,35502546.12,9865779.4486,45368325.5686,2023,6,2023,7,2023.0,7.0
Po-614871,Sup0005,Hyd001,2021-02-27,2021-03-27,,Cancelled,260119.86,46821.5748,306941.4348,2021,2,2021,3,,
Po-416648,Sup0002,Hyd001,2023-09-28,2023-10-08,2023-10-08,Received,64416593.07,17965584.039600004,82382177.10960001,2023,9,2023,10,2023.0,10.0
Po-982103,Sup0005,Chn001,2024-08-29,2024-09-26,2024-09-26,Received,17560336.13,4805880.8114,22366216.941400003,2024,8,2024,9,2024.0,9.0
Po-284490,Sup0001,Del001,2021-04-04,2021-04-23,2021-04-23,Received,24940361.89,6929316.6402,31869678.5302,2021,4,2021,4,2021.0,4.0
Po-688557,Sup0005,Pun001,2021-03-03,2021-03-31,2021-04-04,Received,8882255.23,2368987.8674,11251243.0974,2021,3,2021,3,2021.0,4.0
Po-141323,Sup0004,Ahm001,2021-10-01,2021-10-19,2021-10-19,Received,4304766.390000001,1064037.9062,5368804.296200001,2021,10,2021,10,2021.0,10.0
Po-683264,Sup0003,Kol001,2019-07-16,2019-08-01,2019-08-01,Received,24143670.32,6748439.254600001,30892109.5746,2019,7,2019,8,2019.0,8.0
Po-697463,Sup0001,Del001,2022-04-22,2022-05-11,2022-05-11,Received,11461205.77,3209137.6156,14670343.3856,2022,4,2022,5,2022.0,5.0
Po-598998,Sup0004,Del001,2019-03-20,2019-04-07,2019-04-07,Received,4352224.5200000005,1196731.8836,5548956.4036,2019,3,2019,4,2019.0,4.0
Po-701097,Sup0002,Del001,2022-10-10,2022-10-20,,Cancelled,7100553.03,1800235.5574000005,8900788.5874,2022,10,2022,10,,
Po-439665,Sup0001,Chn001,2023-08-18,2023-09-06,2023-09-12,Received,7245031.68,2006685.5064000003,9251717.1864,2023,8,2023,9,2023.0,9.0
Po-958665,Sup0008,Chn001,2022-05-25,2022-06-20,2022-06-20,Received,12709829.92,3369394.7166000004,16079224.6366,2022,5,2022,6,2022.0,6.0
Po-572003,Sup0004,Kol001,2021-01-05,2021-01-23,2021-01-23,Received,12591920.46,3086443.8468,15678364.3068,2021,1,2021,1,2021.0,1.0
Po-945218,Sup0008,Del001,2021-11-13,2021-12-09,2021-12-09,Received,5557440.71,1549728.4648000002,7107169.1748,2021,11,2021,12,2021.0,12.0
Po-488656,Sup0001,Del001,2024-10-23,2024-11-11,2024-11-16,Received,24422200.130000003,6654980.8464,31077180.976400003,2024,10,2024,11,2024.0,11.0
Po-182336,Sup0006,Ahm001,2024-09-20,2024-09-30,2024-09-30,Received,32535162.04,9109845.3712,41645007.4112,2024,9,2024,9,2024.0,9.0
Po-979842,Sup0001,Chn001,2021-10-15,2021-11-03,2021-11-08,Received,48549761.41,13593933.1948,62143694.6048,2021,10,2021,11,2021.0,11.0
Po-505917,Sup0006,Pun001,2023-08-05,2023-08-15,2023-08-15,Received,1536876.27,350557.6006,1887433.8706,2023,8,2023,8,2023.0,8.0
Po-480837,Sup0008,Del001,2022-07-03,2022-07-29,2022-07-29,Received,25999083.43,7195063.415400001,33194146.8454,2022,7,2022,7,2022.0,7.0
Po-396045,Sup0003,Del001,2022-07-16,2022-08-01,,Cancelled,14246742.18,3926937.6584,18173679.8384,2022,7,2022,8,,
Po-551582,Sup0001,Ahm001,2020-02-27,2020-03-17,2020-03-17,Received,5199606.5200000005,1382777.0336000002,6582383.5536,2020,2,2020,3,2020.0,3.0
Po-890992,Sup0002,Ahm001,2022-03-18,2022-03-28,2022-03-28,Received,26171500.13,7253428.824400001,33424928.954400003,2022,3,2022,3,2022.0,3.0
Po-990068,Sup0006,Chn001,2021-09-20,2021-09-30,2021-09-30,Received,7556101.87,2115708.5236000004,9671810.3936,2021,9,2021,9,2021.0,9.0
Po-713419,Sup0005,Hyd001,2020-09-24,2020-10-22,2020-10-21,Received,1657967.28,298434.1104,1956401.3904,2020,9,2020,10,2020.0,10.0
Po-641233,Sup0008,Chn001,2019-05-07,2019-06-02,2019-06-03,Received,9247680.15,2559587.1240000003,11807267.274,2019,5,2019,6,2019.0,6.0
Po-786489,Sup0006,Kol001,2019-05-28,2019-06-07,2019-06-07,Received,36894523.28,10299722.220400002,47194245.5004,2019,5,2019,6,2019.0,6.0
Po-934658,Sup0008,Hyd001,2022-03-30,2022-04-25,2022-04-25,Received,13739207.81,3446420.7718,17185628.5818,2022,3,2022,4,2022.0,4.0
Po-455564,Sup0006,Pun001,2023-04-22,2023-05-02,2023-05-02,Received,49509662.03,13820822.345400002,63330484.37540001,2023,4,2023,5,2023.0,5.0
Po-684910,Sup0006,Del001,2019-06-20,2019-06-30,2019-06-30,Received,14305571.77,4005560.0956000006,18311131.8656,2019,6,2019,6,2019.0,6.0
Po-806344,Sup0007,Chn001,2024-07-13,2024-07-25,2024-07-28,Received,33742316.4,9447848.592,43190164.992,2024,7,2024,7,2024.0,7.0
Po-713484,Sup0008,Ahm001,2022-03-28,2022-04-23,2022-04-23,Received,6199620.0,1735893.6,7935513.6,2022,3,2022,4,2022.0,4.0
Po-768257,Sup0003,Chn001,2021-03-30,2021-04-15,2021-04-15,Received,1949663.26,484481.99380000005,2434145.2538,2021,3,2021,4,2021.0,4.0
Po-585401,Sup0005,Ahm001,2022-07-06,2022-08-03,2022-08-03,Received,38282861.89,10651622.7742,48934484.6642,2022,7,2022,8,2022.0,8.0
Po-693088,Sup0005,Ahm001,2019-07-20,2019-08-17,2019-08-17,Received,7939390.56,2081829.3888,10021219.9488,2019,7,2019,8,2019.0,8.0
Po-614381,Sup0008,Pun001,2021-08-22,2021-09-17,2021-09-17,Received,9253269.73,2515486.1184,11768755.8484,2021,8,2021,9,2021.0,9.0
Po-608530,Sup0007,Hyd001,2019-03-31,2019-04-12,2019-04-09,Received,355632.56,64013.8608,419646.4208,2019,3,2019,4,2019.0,4.0
Po-592923,Sup0001,Del001,2019-11-30,2019-12-19,2019-12-19,Received,4380496.72,1222353.5196,5602850.2396,2019,11,2019,12,2019.0,12.0
Po-943343,Sup0008,Del001,2020-10-12,2020-11-07,2020-11-07,Received,21918458.970000003,6083715.5876,28002174.557600003,2020,10,2020,11,2020.0,11.0
Po-481773,Sup0001,Pun001,2021-03-23,2021-04-11,2021-04-11,Received,8573564.700000001,2312168.1360000004,10885732.836,2021,3,2021,4,2021.0,4.0
Po-776632,Sup0006,Del001,2019-10-09,2019-10-19,2019-10-19,Received,11710170.52,3231138.8896000003,14941309.4096,2019,10,2019,10,2019.0,10.0
Po-228474,Sup0003,Hyd001,2021-06-29,2021-07-15,2021-07-15,Received,4723880.84,1306525.0612,6030405.9012,2021,6,2021,7,2021.0,7.0
Po-559547,Sup0006,Pun001,2020-11-03,2020-11-13,2020-11-12,Received,11961573.87,3314514.4966000007,15276088.3666,2020,11,2020,11,2020.0,11.0
Po-165625,Sup0004,Chn001,2019-10-16,2019-11-03,,Cancelled,6851720.379999999,1892419.2564,8744139.6364,2019,10,2019,11,,
Po-575508,Sup0005,Ahm001,2023-01-01,2023-01-29,2023-01-29,Received,10941753.68,3048680.7584,13990434.4384,2023,1,2023,1,2023.0,1.0
Po-645419,Sup0005,Chn001,2021-10-13,2021-11-10,2021-11-10,Received,21342565.0,5933471.841000001,27276036.841,2021,10,2021,11,2021.0,11.0
Po-386536,Sup0002,Kol001,2020-02-29,2020-03-10,2020-03-10,Received,3510439.27,957173.4916,4467612.761600001,2020,2,2020,3,2020.0,3.0
Po-661982,Sup0007,Kol001,2023-08-01,2023-08-13,2023-08-13,Received,6737045.659999999,1869912.9148,8606958.5748,2023,8,2023,8,2023.0,8.0
Po-625273,Sup0002,Kol001,2021-05-30,2021-06-09,2021-06-09,Received,14836156.54,4061791.7302,18897948.2702,2021,5,2021,6,2021.0,6.0
Po-657711,Sup0006,Ahm001,2022-10-23,2022-11-02,2022-11-02,Received,27008503.41,7417966.8758,34426470.285799995,2022,10,2022,11,2022.0,11.0
Po-796055,Sup0003,Kol001,2019-08-14,2019-08-30,2019-08-30,Received,15085546.29,4048444.0932,19133990.3832,2019,8,2019,8,2019.0,8.0
Po-508720,Sup0008,Hyd001,2023-03-05,2023-03-31,2023-03-31,Received,23084219.56,6407009.2878,29491228.8478,2023,3,2023,3,2023.0,3.0
Po-531410,Sup0003,Kol001,2021-09-07,2021-09-23,2021-09-23,Received,11395876.92,2763629.5096000005,14159506.4296,2021,9,2021,9,2021.0,9.0
Po-163228,Sup0003,Chn001,2020-02-17,2020-03-04,2020-03-04,Received,14553890.760000002,3931702.1068,18485592.866800003,2020,2,2020,3,2020.0,3.0
Po-700543,Sup0002,Chn001,2023-03-22,2023-04-01,2023-04-01,Received,863505.2000000001,214002.90600000005,1077508.106,2023,3,2023,4,2023.0,4.0
Po-805691,Sup0006,Kol001,2020-01-14,2020-01-24,2020-01-24,Received,14416470.88,3939745.9204,18356216.8004,2020,1,2020,1,2020.0,1.0
Po-166787,Sup0007,Del001,2021-10-27,2021-11-08,2021-11-08,Received,6040892.5,1668070.1050000002,7708962.604999999,2021,10,2021,11,2021.0,11.0
Po-881262,Sup0001,Pun001,2024-09-24,2024-10-13,2024-10-13,Received,16151987.05,4479619.6620000005,20631606.712,2024,9,2024,10,2024.0,10.0
Po-914469,Sup0004,Pun001,2022-10-05,2022-10-23,2022-10-23,Received,40561764.53,11212657.6444,51774422.1744,2022,10,2022,10,2022.0,10.0
Po-530777,Sup0001,Ahm001,2020-08-12,2020-08-31,2020-08-31,Received,5545779.42,1532340.1416,7078119.5616,2020,8,2020,8,2020.0,8.0
Po-757570,Sup0007,Ahm001,2022-12-31,2023-01-12,2023-01-12,Received,3674745.4300000006,908149.0044,4582894.434400001,2022,12,2023,1,2023.0,1.0
Po-378084,Sup0008,Chn001,2020-04-18,2020-05-14,2020-05-14,Received,19225355.99,5156233.6102,24381589.6002,2020,4,2020,5,2020.0,5.0
Po-149516,Sup0008,Del001,2019-07-22,2019-08-17,2019-08-17,Received,5087650.8,1424542.2240000002,6512193.024,2019,7,2019,8,2019.0,8.0
Po-660710,Sup0003,Chn001,2019-05-09,2019-05-25,2019-05-25,Received,5506937.930000001,1532464.6874000004,7039402.617400001,2019,5,2019,5,2019.0,5.0
Po-860278,Sup0003,Pun001,2019-06-20,2019-07-06,2019-07-06,Received,5005854.72,1399224.1536,6405078.8736,2019,6,2019,7,2019.0,7.0
Po-989569,Sup0002,Del001,2021-10-08,2021-10-18,2021-10-18,Received,2359134.25,579835.047,2938969.2970000003,2021,10,2021,10,2021.0,10.0
Po-921208,Sup0001,Chn001,2021-08-06,2021-08-25,2021-08-25,Received,9311461.26,2607209.1528000003,11918670.4128,2021,8,2021,8,2021.0,8.0
Po-816343,Sup0002,Pun001,2023-07-15,2023-07-25,2023-07-25,Received,47763583.36,13183894.8328,60947478.19280001,2023,7,2023,7,2023.0,7.0
Po-308103,Sup0007,Del001,2022-08-18,2022-08-30,2022-08-30,Received,12481820.82,3268405.7546,15750226.5746,2022,8,2022,8,2022.0,8.0
Po-372129,Sup0005,Kol001,2019-03-02,2019-03-30,2019-03-30,Received,10392828.53,2868864.286400001,13261692.8164,2019,3,2019,3,2019.0,3.0
Po-270119,Sup0006,Hyd001,2019-09-28,2019-10-08,2019-10-05,Received,9568890.13,2679289.2364000003,12248179.3664,2019,9,2019,10,2019.0,10.0
Po-666267,Sup0006,Hyd001,2021-04-27,2021-05-07,2021-05-14,Received,28170964.76,7806874.131800001,35977838.8918,2021,4,2021,5,2021.0,5.0
Po-317744,Sup0006,Pun001,2021-06-07,2021-06-17,2021-06-19,Received,32280110.04,9007004.8932,41287114.9332,2021,6,2021,6,2021.0,6.0
Po-691242,Sup0004,Del001,2024-03-26,2024-04-13,2024-04-13,Received,10511884.41,2761979.3488000007,13273863.7588,2024,3,2024,4,2024.0,4.0
Po-522274,Sup0006,Del001,2021-04-01,2021-04-11,2021-04-11,Received,21953487.25,6145294.394,28098781.644,2021,4,2021,4,2021.0,4.0
Po-130037,Sup0008,Del001,2023-05-16,2023-06-11,2023-06-11,Received,15906697.28,4414730.8634,20321428.1434,2023,5,2023,6,2023.0,6.0
Po-494663,Sup0003,Kol001,2020-07-10,2020-07-26,2020-07-26,Received,28243628.46,7637786.315800001,35881414.7758,2020,7,2020,7,2020.0,7.0
Po-975414,Sup0001,Ahm001,2019-09-30,2019-10-19,2019-10-26,Received,25578963.29,7115663.424200001,32694626.7142,2019,9,2019,10,2019.0,10.0
Po-782326,Sup0004,Chn001,2022-03-10,2022-03-28,2022-03-28,Received,36385638.63,10152180.2404,46537818.8704,2022,3,2022,3,2022.0,3.0
Po-614363,Sup0008,Hyd001,2022-07-21,2022-08-16,2022-08-16,Received,26690115.5,7424338.628,34114454.128,2022,7,2022,8,2022.0,8.0
Po-765389,Sup0008,Hyd001,2022-07-16,2022-08-11,2022-08-11,Received,50754457.17,14095460.806600004,64849917.976600006,2022,7,2022,8,2022.0,8.0
Po-439003,Sup0008,Hyd001,2023-12-29,2024-01-24,,Cancelled,7890866.17,2188226.8296000003,10079092.9996,2023,12,2024,1,,
Po-951864,Sup0007,Hyd001,2022-11-13,2022-11-25,2022-11-25,Received,23302093.58,6453060.856400001,29755154.4364,2022,11,2022,11,2022.0,11.0
Po-391888,Sup0005,Hyd001,2023-04-02,2023-04-30,2023-04-30,Received,15504563.86,4234544.5088,19739108.3688,2023,4,2023,4,2023.0,4.0
Po-361165,Sup0003,Del001,2022-12-12,2022-12-28,2022-12-28,Received,7900041.729999999,2200532.7794000003,10100574.5094,2022,12,2022,12,2022.0,12.0
Po-737824,Sup0003,Kol001,2021-10-17,2021-11-02,2021-11-02,Received,19498159.26,5256431.8698,24754591.1298,2021,10,2021,11,2021.0,11.0
Po-848037,Sup0001,Chn001,2021-03-11,2021-03-30,2021-04-01,Received,33457609.1,9213452.311,42671061.411,2021,3,2021,3,2021.0,4.0
Po-208407,Sup0005,Hyd001,2020-07-11,2020-08-08,2020-08-08,Received,11875211.34,3271052.5672000004,15146263.9072,2020,7,2020,8,2020.0,8.0
Po-711718,Sup0001,Ahm001,2021-06-04,2021-06-23,2021-06-23,Received,44464038.69,12418342.9452,56882381.6352,2021,6,2021,6,2021.0,6.0
Po-382614,Sup0007,Chn001,2023-12-17,2023-12-29,2024-01-02,Received,35554904.61,9876019.9908,45430924.6008,2023,12,2023,12,2024.0,1.0
Po-713190,Sup0002,Del001,2020-03-02,2020-03-12,2020-03-12,Received,3521337.35,950617.785,4471955.135000001,2020,3,2020,3,2020.0,3.0
Po-855116,Sup0002,Ahm001,2022-06-04,2022-06-14,,Cancelled,5567644.6,1484936.3290000004,7052580.9290000005,2022,6,2022,6,,
Po-618271,Sup0008,Kol001,2023-07-03,2023-07-29,2023-07-29,Received,34977383.81,9793667.4668,44771051.2768,2023,7,2023,7,2023.0,7.0
Po-240986,Sup0008,Hyd001,2023-07-30,2023-08-25,2023-08-25,Received,31696207.000000004,8810729.717,40506936.717,2023,7,2023,8,2023.0,8.0
Po-286985,Sup0001,Chn001,2022-08-13,2022-09-01,2022-09-01,Received,34092028.71,9462372.7768,43554401.4868,2022,8,2022,9,2022.0,9.0
Po-526373,Sup0008,Kol001,2022-06-01,2022-06-27,2022-06-27,Received,38736829.97,10807624.7086,49544454.6786,2022,6,2022,6,2022.0,6.0
Po-785490,Sup0007,Hyd001,2024-05-26,2024-06-07,2024-06-07,Received,10987039.67,2944927.9926,13931967.6626,2024,5,2024,6,2024.0,6.0
Po-312913,Sup0004,Ahm001,2020-02-15,2020-03-04,2020-03-05,Received,14283609.6,3968677.789,18252287.389,2020,2,2020,3,2020.0,3.0
Po-595780,Sup0002,Ahm001,2021-06-16,2021-06-26,2021-06-26,Received,13420771.05,3755090.559,17175861.609,2021,6,2021,6,2021.0,6.0
Po-538460,Sup0003,Hyd001,2023-06-19,2023-07-05,2023-07-05,Received,17671532.34,4867951.7292,22539484.0692,2023,6,2023,7,2023.0,7.0
Po-681360,Sup0002,Del001,2024-08-16,2024-08-26,2024-08-26,Received,2075285.98,548458.4684,2623744.4484,2024,8,2024,8,2024.0,8.0
Po-608817,Sup0003,Hyd001,2022-12-29,2023-01-14,2023-01-14,Received,26085793.19,7008348.6162,33094141.8062,2022,12,2023,1,2023.0,1.0
Po-232445,Sup0005,Pun001,2022-07-15,2022-08-12,2022-08-12,Received,35094719.09,9750872.003200002,44845591.0932,2022,7,2022,8,2022.0,8.0
Po-104431,Sup0007,Kol001,2021-02-28,2021-03-12,2021-03-12,Received,16668361.63,4632965.2164,21301326.8464,2021,2,2021,3,2021.0,3.0
Po-353535,Sup0007,Del001,2019-11-10,2019-11-22,,Cancelled,3300861.93,896696.3724,4197558.3024,2019,11,2019,11,,
Po-374048,Sup0003,Pun001,2021-01-27,2021-02-12,2021-02-12,Received,5875336.42,1557981.0756,7433317.4956,2021,1,2021,2,2021.0,2.0
Po-659987,Sup0002,Pun001,2024-07-06,2024-07-16,2024-07-16,Received,1858922.92,520498.4176000001,2379421.3376,2024,7,2024,7,2024.0,7.0
Po-421178,Sup0001,Chn001,2020-03-27,2020-04-15,2020-04-15,Received,24446694.85,6705936.009000001,31152630.859,2020,3,2020,4,2020.0,4.0
Po-354307,Sup0005,Chn001,2020-05-27,2020-06-24,2020-06-24,Received,6327172.88,1662712.7174000002,7989885.5974,2020,5,2020,6,2020.0,6.0
Po-661635,Sup0007,Chn001,2024-06-17,2024-06-29,2024-06-29,Received,9736658.34,2701547.4672000003,12438205.8072,2024,6,2024,6,2024.0,6.0
Po-585738,Sup0006,Kol001,2023-10-03,2023-10-13,2023-10-13,Received,20422382.61,5539226.267800001,25961608.877800003,2023,10,2023,10,2023.0,10.0
Po-322202,Sup0004,Chn001,2024-09-19,2024-10-07,2024-10-07,Received,8784436.33,2314566.9914,11099003.3214,2024,9,2024,10,2024.0,10.0
Po-830998,Sup0006,Del001,2022-05-09,2022-05-19,2022-05-25,Received,25996157.16,7096558.6828000005,33092715.842800003,2022,5,2022,5,2022.0,5.0
Po-259571,Sup0006,Ahm001,2022-12-11,2022-12-21,2022-12-21,Received,10863769.49,2967177.5662,13830947.0562,2022,12,2022,12,2022.0,12.0
