invoice_id,so_id,customer_id,branch_id,invoice_date,due_date,total_order_value,total_gst_amount,grand_total,payment_status,invoice_date_year,invoice_date_month,due_date_year,due_date_month
Inv-722298,So-287838,C0009,Ahm001,2021-08-12,2021-10-11,3247840,887101.2000000001,4134941.2,Paid,2021,8,2021,10
Inv-728553,So-946388,C0189,Kol001,2023-03-01,2023-04-30,1862970,499874.6,2362844.6,Unpaid,2023,3,2023,4
Inv-165661,So-265782,C0199,Ahm001,2021-01-13,2021-02-27,1019450,275931.0,1295381.0,Paid,2021,1,2021,2
Inv-567842,So-911289,C0124,Pun001,2022-01-03,2022-03-04,404840,108391.2,513231.2,Paid,2022,1,2022,3
Inv-550098,So-763108,C0102,Kol001,2024-06-01,2024-07-31,835850,224213.00000000003,1060063.0,Partially Paid,2024,6,2024,7
Inv-753971,So-240706,C0363,Ahm001,2020-09-04,2020-10-04,1135220,311679.60000000003,1446899.6,Paid,2020,9,2020,10
Inv-221393,So-219763,C0039,Hyd001,2020-10-04,2020-11-03,1785030,497230.4,2282260.4,Paid,2020,10,2020,11
Inv-376240,So-696559,C0287,Chn001,2020-08-02,2020-10-01,574400,157882.0,732282.0,Unpaid,2020,8,2020,10
Inv-169784,So-834434,C0011,Kol001,2023-10-12,2023-12-11,781790,215602.2,997392.2,Paid,2023,10,2023,12
Inv-786383,So-257106,C0178,Kol001,2022-01-13,2022-03-14,901690,252089.2,1153779.2,Unpaid,2022,1,2022,3
Inv-333647,So-432792,C0063,Del001,2019-03-27,2019-04-26,396440,110569.2,507009.2,Unpaid,2019,3,2019,4
Inv-656490,So-515242,C0211,Hyd001,2024-11-23,2024-12-08,2548660,679118.8,3227778.8,Unpaid,2024,11,2024,12
Inv-251105,So-445522,C0290,Ahm001,2020-05-04,2020-06-03,513990,134298.2,648288.2,Paid,2020,5,2020,6
Inv-346197,So-563515,C0377,Chn001,2023-06-07,2023-07-22,476000,133280.0,609280.0,Partially Paid,2023,6,2023,7
Inv-966933,So-809749,C0082,Ahm001,2020-01-19,2020-03-19,698000,195440.00000000003,893440.0,Paid,2020,1,2020,3
Inv-590240,So-135984,C0301,Kol001,2023-11-05,2023-12-05,1427190,397409.20000000007,1824599.2,Partially Paid,2023,11,2023,12
Inv-716314,So-917574,C0400,Del001,2023-01-26,2023-03-27,3582450,986781.0,4569231.0,Paid,2023,1,2023,3
Inv-692254,So-629332,C0027,Ahm001,2020-07-13,2020-08-27,431380,119398.4,550778.4,Unpaid,2020,7,2020,8
Inv-373367,So-349954,C0328,Kol001,2021-07-12,2021-08-26,258000,72240.0,330240.0,Paid,2021,7,2021,8
Inv-325798,So-821899,C0289,Hyd001,2019-02-19,2019-03-06,560650,156637.00000000003,717287.0,Partially Paid,2019,2,2019,3
Inv-386022,So-378598,C0273,Kol001,2024-02-19,2024-03-20,192840,49351.2,242191.2,Paid,2024,2,2024,3
Inv-958067,So-916330,C0068,Del001,2020-06-18,2020-07-18,2846160,780088.8,3626248.8,Unpaid,2020,6,2020,7
Inv-896038,So-250424,C0370,Kol001,2019-04-02,2019-05-02,72100,20188.000000000004,92288.0,Paid,2019,4,2019,5
Inv-373460,So-207157,C0248,Pun001,2021-05-17,2021-06-16,597000,167160.00000000003,764160.0,Paid,2021,5,2021,6
Inv-357037,So-314993,C0183,Ahm001,2021-11-21,2021-12-21,2163560,588140.8,2751700.8,Unpaid,2021,11,2021,12
Inv-606638,So-361535,C0500,Kol001,2023-01-22,2023-02-21,1599050,438759.00000000006,2037809.0,Unpaid,2023,1,2023,2
Inv-343116,So-924336,C0332,Hyd001,2023-07-27,2023-09-10,956150,267497.00000000006,1223647.0,Paid,2023,7,2023,9
Inv-350535,So-668446,C0489,Chn001,2020-08-08,2020-09-07,499100,136388.0,635488.0,Paid,2020,8,2020,9
Inv-622349,So-748567,C0255,Chn001,2021-04-19,2021-05-04,1552730,408671.4000000001,1961401.4,Paid,2021,4,2021,5
Inv-579896,So-551118,C0442,Kol001,2021-08-20,2021-09-04,186940,48209.2,235149.2,Partially Paid,2021,8,2021,9
Inv-329443,So-271987,C0014,Kol001,2020-11-02,2020-12-02,247420,67525.6,314945.6,Paid,2020,11,2020,12
Inv-287789,So-524588,C0013,Ahm001,2022-04-04,2022-05-04,1603960,439757.8000000001,2043717.8,Paid,2022,4,2022,5
Inv-728658,So-854291,C0271,Hyd001,2022-10-01,2022-10-31,2026820,557667.6000000001,2584487.6,Paid,2022,10,2022,10
Inv-145799,So-416138,C0428,Del001,2019-04-14,2019-06-13,403600,111848.0,515448.0,Paid,2019,4,2019,6
Inv-762720,So-302861,C0038,Del001,2020-10-16,2020-10-31,2332250,651580.0000000001,2983830.0,Partially Paid,2020,10,2020,10
Inv-326701,So-826786,C0191,Kol001,2021-09-11,2021-10-11,56850,12993.0,69843.0,Paid,2021,9,2021,10
Inv-763419,So-467848,C0330,Kol001,2021-11-29,2021-12-29,4814650,1337877.0000000002,6152527.0,Partially Paid,2021,11,2021,12
Inv-475850,So-371578,C0483,Del001,2022-07-18,2022-08-17,2395500,669590.0,3065090.0,Paid,2022,7,2022,8
Inv-803144,So-429803,C0023,Chn001,2019-02-11,2019-02-26,3744820,1034057.6,4778877.6,Paid,2019,2,2019,2
Inv-724127,So-601499,C0079,Del001,2022-10-28,2022-12-27,33060,5950.8,39010.8,Partially Paid,2022,10,2022,12
Inv-516946,So-113834,C0302,Ahm001,2025-01-06,2025-01-21,283100,78818.00000000001,361918.0,Paid,2025,1,2025,1
Inv-794371,So-844949,C0141,Ahm001,2021-06-07,2021-08-06,405700,109986.0,515686.0,Paid,2021,6,2021,8
Inv-778100,So-361954,C0382,Hyd001,2023-08-06,2023-09-05,1393600,390208.00000000006,1783808.0,Paid,2023,8,2023,9
Inv-679515,So-221034,C0021,Hyd001,2023-02-09,2023-02-24,1139480,315216.4,1454696.4,Paid,2023,2,2023,2
Inv-716531,So-255367,C0348,Del001,2021-05-27,2021-07-26,1125100,306208.00000000006,1431308.0,Unpaid,2021,5,2021,7
Inv-930395,So-669832,C0443,Kol001,2021-10-21,2021-11-20,218570,59002.600000000006,277572.6,Partially Paid,2021,10,2021,11
Inv-356476,So-109841,C0045,Kol001,2020-08-09,2020-10-08,1678350,453443.00000000006,2131793.0,Partially Paid,2020,8,2020,10
Inv-656426,So-163206,C0188,Pun001,2021-09-22,2021-10-22,1589370,441036.6,2030406.6,Paid,2021,9,2021,10
Inv-287581,So-547317,C0304,Del001,2022-09-24,2022-11-23,944770,263908.6000000001,1208678.6,Unpaid,2022,9,2022,11
Inv-824914,So-174617,C0174,Ahm001,2021-08-21,2021-09-20,1994420,555885.6000000001,2550305.6,Paid,2021,8,2021,9
Inv-197571,So-326325,C0267,Hyd001,2019-06-03,2019-08-02,537360,133839.80000000002,671199.8,Paid,2019,6,2019,8
Inv-953061,So-860545,C0160,Ahm001,2021-04-12,2021-05-12,3285920,919375.6,4205295.6,Partially Paid,2021,4,2021,5
Inv-583044,So-730318,C0375,Pun001,2024-05-22,2024-07-21,2465330,677719.4,3143049.4,Partially Paid,2024,5,2024,7
Inv-338562,So-429199,C0126,Hyd001,2020-11-08,2020-11-23,4285940,1195389.2,5481329.2,Partially Paid,2020,11,2020,11
Inv-174955,So-311110,C0220,Kol001,2022-05-02,2022-07-01,536430,128947.4,665377.4,Paid,2022,5,2022,7
Inv-282131,So-600354,C0426,Kol001,2024-02-04,2024-03-20,2416520,668183.6000000001,3084703.6,Unpaid,2024,2,2024,3
Inv-986401,So-499911,C0103,Kol001,2023-05-18,2023-07-02,2672140,735835.2000000001,3407975.2,Partially Paid,2023,5,2023,7
Inv-577071,So-113516,C0242,Chn001,2023-12-26,2024-01-25,918630,252558.4,1171188.4,Paid,2023,12,2024,1
Inv-259212,So-363240,C0420,Chn001,2019-12-12,2020-01-11,2292380,640648.4000000001,2933028.4,Paid,2019,12,2020,1
Inv-813693,So-759570,C0309,Ahm001,2019-07-06,2019-08-20,201030,56195.40000000001,257225.4,Partially Paid,2019,7,2019,8
Inv-780389,So-334869,C0235,Chn001,2023-10-09,2023-11-08,1202330,330689.4,1533019.4,Paid,2023,10,2023,11
Inv-615692,So-515038,C0131,Hyd001,2021-02-09,2021-03-11,2898150,800337.0,3698487.0,Paid,2021,2,2021,3
Inv-271694,So-128636,C0447,Kol001,2022-11-23,2022-12-08,50160,9028.8,59188.8,Paid,2022,11,2022,12
Inv-744149,So-207009,C0294,Hyd001,2024-10-28,2024-12-12,2005890,553070.2000000001,2558960.2,Paid,2024,10,2024,12
Inv-718838,So-776913,C0409,Pun001,2021-10-15,2021-11-29,1185750,328065.00000000006,1513815.0,Paid,2021,10,2021,11
Inv-414720,So-795989,C0113,Chn001,2023-06-26,2023-07-26,7500,1350.0,8850.0,Paid,2023,6,2023,7
Inv-815177,So-185212,C0002,Hyd001,2024-04-02,2024-05-02,2227150,610892.0000000001,2838042.0,Paid,2024,4,2024,5
Inv-499206,So-526135,C0334,Chn001,2021-09-30,2021-10-15,253300,70924.0,324224.0,Paid,2021,9,2021,10
Inv-375368,So-624846,C0240,Hyd001,2023-05-12,2023-06-11,94900,26322.000000000004,121222.0,Paid,2023,5,2023,6
Inv-803307,So-633050,C0123,Kol001,2023-11-08,2023-12-08,1778010,492271.8000000001,2270281.8,Paid,2023,11,2023,12
Inv-482362,So-211930,C0420,Chn001,2020-02-17,2020-03-18,2255190,602394.2000000001,2857584.2,Partially Paid,2020,2,2020,3
Inv-124416,So-621482,C0430,Kol001,2024-10-13,2024-10-28,3397050,938844.0,4335894.0,Unpaid,2024,10,2024,10
Inv-272257,So-117794,C0342,Del001,2022-01-29,2022-03-15,2877330,789594.4000000001,3666924.4,Partially Paid,2022,1,2022,3
Inv-180524,So-706843,C0436,Kol001,2019-11-08,2019-12-08,677530,189615.4,867145.4,Unpaid,2019,11,2019,12
Inv-744542,So-342035,C0457,Kol001,2022-05-21,2022-06-05,1080380,300713.4,1381093.4,Paid,2022,5,2022,6
Inv-343025,So-604084,C0172,Chn001,2020-01-18,2020-02-17,334000,93520.0,427520.0,Paid,2020,1,2020,2
Inv-353830,So-429449,C0240,Hyd001,2023-08-26,2023-09-25,2254750,605105.0000000001,2859855.0,Paid,2023,8,2023,9
Inv-645256,So-541739,C0328,Kol001,2022-09-26,2022-11-10,1763250,485825.00000000006,2249075.0,Partially Paid,2022,9,2022,11
Inv-636529,So-832391,C0412,Kol001,2019-06-11,2019-07-26,14500,2610.0,17110.0,Unpaid,2019,6,2019,7
Inv-351073,So-717807,C0222,Del001,2023-11-04,2023-12-04,149000,41720.00000000001,190720.0,Unpaid,2023,11,2023,12
Inv-552047,So-647805,C0111,Chn001,2024-11-17,2024-12-02,910980,225966.4,1136946.4,Paid,2024,11,2024,12
Inv-174520,So-100355,C0427,Hyd001,2024-07-26,2024-09-24,4579700,1275106.0000000002,5854806.0,Partially Paid,2024,7,2024,9
Inv-104573,So-942313,C0151,Kol001,2021-10-16,2021-11-30,718800,193104.0,911904.0,Partially Paid,2021,10,2021,11
Inv-191951,So-802692,C0223,Ahm001,2021-03-26,2021-04-25,2115700,588146.0000000001,2703846.0,Paid,2021,3,2021,4
Inv-165601,So-287959,C0163,Ahm001,2020-01-25,2020-03-10,819200,193476.00000000003,1012676.0,Partially Paid,2020,1,2020,3
Inv-550703,So-640981,C0481,Chn001,2024-05-26,2024-06-25,464140,127875.2,592015.2,Paid,2024,5,2024,6
Inv-402700,So-113206,C0486,Pun001,2020-08-11,2020-09-10,1284920,358145.6000000001,1643065.6,Paid,2020,8,2020,9
Inv-379294,So-346499,C0126,Hyd001,2019-05-15,2019-05-30,2630740,714063.2000000001,3344803.2,Unpaid,2019,5,2019,5
Inv-400404,So-353262,C0390,Del001,2021-06-13,2021-07-13,1367840,382331.20000000007,1750171.2,Partially Paid,2021,6,2021,7
Inv-169661,So-310192,C0169,Ahm001,2022-10-05,2022-11-04,1662090,461756.20000000007,2123846.2,Paid,2022,10,2022,11
Inv-229931,So-649145,C0235,Chn001,2021-01-25,2021-02-24,3799330,1048189.4000000004,4847519.4,Paid,2021,1,2021,2
Inv-612171,So-499411,C0235,Chn001,2019-10-09,2019-11-08,3125270,866348.6000000001,3991618.6,Paid,2019,10,2019,11
Inv-516514,So-435698,C0156,Chn001,2023-06-22,2023-07-07,1834000,507245.00000000006,2341245.0,Paid,2023,6,2023,7
Inv-528082,So-912540,C0271,Hyd001,2021-06-21,2021-07-21,129950,30151.0,160101.0,Paid,2021,6,2021,7
Inv-195836,So-930473,C0147,Del001,2024-02-28,2024-04-13,3936890,1083550.2,5020440.2,Paid,2024,2,2024,4
Inv-616055,So-973409,C0185,Pun001,2019-08-05,2019-09-04,2169750,596475.0000000001,2766225.0,Paid,2019,8,2019,9
Inv-635963,So-898413,C0439,Chn001,2023-07-22,2023-08-21,15760,2836.8,18596.8,Paid,2023,7,2023,8
Inv-530210,So-301273,C0352,Kol001,2019-03-06,2019-04-20,294000,82320.0,376320.0,Paid,2019,3,2019,4
Inv-107405,So-973710,C0010,Chn001,2022-10-03,2022-11-02,127700,27106.0,154806.0,Paid,2022,10,2022,11
Inv-246839,So-766828,C0413,Chn001,2019-09-25,2019-10-10,766440,204689.2,971129.2,Paid,2019,9,2019,10
Inv-545426,So-297965,C0400,Del001,2022-08-20,2022-10-19,758900,196702.0,955602.0,Paid,2022,8,2022,10
Inv-516019,So-402703,C0276,Kol001,2023-02-24,2023-04-10,3687680,1019962.4,4707642.4,Paid,2023,2,2023,4
Inv-488062,So-893763,C0353,Del001,2019-10-16,2019-12-15,206000,57680.00000000001,263680.0,Unpaid,2019,10,2019,12
Inv-192273,So-530666,C0328,Kol001,2024-07-20,2024-09-03,1211930,338352.4,1550282.4,Paid,2024,7,2024,9
Inv-306399,So-892559,C0102,Kol001,2019-09-16,2019-11-15,960020,266263.60000000003,1226283.6,Paid,2019,9,2019,11
Inv-117566,So-486853,C0350,Ahm001,2021-07-17,2021-08-31,305500,83510.00000000001,389010.0,Partially Paid,2021,7,2021,8
Inv-411407,So-691549,C0353,Del001,2022-09-13,2022-11-12,1544650,412102.00000000006,1956752.0,Paid,2022,9,2022,11
Inv-237474,So-596299,C0490,Pun001,2024-03-05,2024-04-04,2807860,780764.8,3588624.8,Paid,2024,3,2024,4
Inv-797613,So-356293,C0147,Del001,2021-11-18,2022-01-02,2453600,682373.0000000001,3135973.0,Paid,2021,11,2022,1
Inv-790981,So-624245,C0413,Chn001,2019-09-05,2019-09-20,797230,206931.4,1004161.4,Paid,2019,9,2019,9
Inv-488291,So-588934,C0402,Hyd001,2022-01-25,2022-02-09,1082140,296485.20000000007,1378625.2,Paid,2022,1,2022,2
Inv-123497,So-662905,C0473,Chn001,2022-02-12,2022-03-29,795510,213116.8,1008626.8,Unpaid,2022,2,2022,3
Inv-687067,So-333849,C0165,Del001,2024-10-23,2024-12-22,43630,9813.4,53443.4,Paid,2024,10,2024,12
Inv-579883,So-102299,C0220,Kol001,2019-07-07,2019-09-05,2688470,751839.6000000001,3440309.6,Paid,2019,7,2019,9
Inv-625582,So-542291,C0422,Hyd001,2022-02-20,2022-04-21,832500,214005.00000000003,1046505.0,Unpaid,2022,2,2022,4
Inv-909840,So-589560,C0206,Pun001,2021-12-04,2022-01-03,2818950,786926.0000000001,3605876.0,Paid,2021,12,2022,1
Inv-491423,So-210271,C0276,Kol001,2019-03-02,2019-04-16,210220,47669.600000000006,257889.6,Paid,2019,3,2019,4
Inv-973061,So-120959,C0186,Kol001,2023-05-22,2023-06-21,4013980,1109626.4,5123606.4,Paid,2023,5,2023,6
Inv-733889,So-684716,C0297,Chn001,2023-09-24,2023-10-09,2796310,779315.8,3575625.8,Paid,2023,9,2023,10
Inv-503250,So-612459,C0247,Ahm001,2019-02-25,2019-04-11,81600,14688.0,96288.0,Paid,2019,2,2019,4
Inv-498596,So-649589,C0428,Del001,2021-05-27,2021-07-26,2505900,698752.0,3204652.0,Paid,2021,5,2021,7
Inv-699764,So-372764,C0256,Pun001,2023-02-05,2023-03-22,1414500,391750.0,1806250.0,Partially Paid,2023,2,2023,3
Inv-818518,So-174610,C0380,Hyd001,2020-03-04,2020-04-18,2093050,567249.0,2660299.0,Partially Paid,2020,3,2020,4
Inv-291360,So-800013,C0218,Pun001,2019-02-10,2019-03-12,315270,72478.6,387748.6,Paid,2019,2,2019,3
Inv-700978,So-667667,C0022,Chn001,2020-10-05,2020-12-04,747650,202207.00000000003,949857.0,Paid,2020,10,2020,12
Inv-176711,So-734786,C0399,Chn001,2022-01-21,2022-02-20,695650,191677.00000000003,887327.0,Paid,2022,1,2022,2
Inv-288103,So-258530,C0472,Chn001,2023-08-03,2023-09-17,3026350,844223.0000000001,3870573.0,Paid,2023,8,2023,9
Inv-795407,So-188446,C0431,Pun001,2020-02-04,2020-03-05,3119650,859137.0000000001,3978787.0,Paid,2020,2,2020,3
Inv-365459,So-833410,C0125,Hyd001,2020-04-15,2020-05-15,1596360,425294.8000000001,2021654.8,Paid,2020,4,2020,5
Inv-250481,So-556499,C0183,Ahm001,2023-05-27,2023-06-26,579830,156974.40000000002,736804.4,Paid,2023,5,2023,6
Inv-979553,So-349172,C0419,Ahm001,2024-06-26,2024-08-10,1983520,534653.6000000001,2518173.6,Paid,2024,6,2024,8
Inv-281254,So-336111,C0123,Kol001,2019-12-26,2020-01-25,3198030,890530.4,4088560.4,Paid,2019,12,2020,1
Inv-317168,So-277009,C0257,Del001,2020-06-25,2020-08-09,619900,165472.0,785372.0,Paid,2020,6,2020,8
Inv-117360,So-580501,C0364,Kol001,2019-05-22,2019-06-21,221350,57363.00000000001,278713.0,Partially Paid,2019,5,2019,6
Inv-429403,So-852078,C0105,Del001,2024-06-11,2024-08-10,1685870,467896.6,2153766.6,Paid,2024,6,2024,8
Inv-541871,So-534791,C0079,Del001,2020-11-06,2021-01-05,212800,59584.00000000001,272384.0,Paid,2020,11,2021,1
Inv-226186,So-402323,C0088,Pun001,2022-10-25,2022-12-09,17500,3150.0,20650.0,Paid,2022,10,2022,12
Inv-131639,So-370558,C0034,Pun001,2024-07-16,2024-07-31,2789760,772346.8,3562106.8,Paid,2024,7,2024,7
Inv-240973,So-686994,C0351,Chn001,2021-07-02,2021-08-01,730900,204652.00000000003,935552.0,Partially Paid,2021,7,2021,8
Inv-588491,So-730662,C0336,Kol001,2020-10-04,2020-10-19,168000,47040.00000000001,215040.0,Partially Paid,2020,10,2020,10
Inv-702206,So-929145,C0359,Hyd001,2023-05-06,2023-06-20,7752220,2153219.600000001,9905439.6,Partially Paid,2023,5,2023,6
Inv-437231,So-754972,C0398,Hyd001,2020-08-18,2020-09-17,5177560,1432580.8,6610140.8,Paid,2020,8,2020,9
Inv-199175,So-195248,C0396,Ahm001,2020-05-10,2020-06-24,3225950,900066.0,4126016.0,Paid,2020,5,2020,6
Inv-497106,So-551174,C0017,Chn001,2021-09-17,2021-10-02,3807030,1051445.4,4858475.4,Paid,2021,9,2021,10
Inv-463378,So-443096,C0297,Chn001,2022-03-09,2022-03-24,2871770,799078.6000000001,3670848.6,Partially Paid,2022,3,2022,3
Inv-110467,So-457539,C0475,Kol001,2020-03-17,2020-05-01,1979450,542111.0000000001,2521561.0,Partially Paid,2020,3,2020,5
Inv-522483,So-204844,C0469,Kol001,2022-08-29,2022-10-13,1048940,289779.20000000007,1338719.2,Paid,2022,8,2022,10
Inv-932142,So-628083,C0229,Hyd001,2022-05-27,2022-07-11,94000,18880.0,112880.0,Paid,2022,5,2022,7
Inv-606564,So-785501,C0253,Pun001,2023-04-12,2023-06-11,2700190,734034.2000000001,3434224.2,Partially Paid,2023,4,2023,6
Inv-376251,So-713468,C0427,Hyd001,2020-06-01,2020-07-31,142480,25646.4,168126.4,Paid,2020,6,2020,7
Inv-312734,So-687699,C0048,Hyd001,2022-02-06,2022-03-23,1593530,425435.4,2018965.4,Paid,2022,2,2022,3
Inv-654255,So-492921,C0456,Del001,2023-04-14,2023-05-14,914100,255708.0,1169808.0,Unpaid,2023,4,2023,5
Inv-489984,So-873887,C0124,Pun001,2024-03-24,2024-05-23,1060420,296855.60000000003,1357275.6,Paid,2024,3,2024,5
Inv-215332,So-194483,C0323,Ahm001,2022-06-08,2022-07-08,1055250,289645.00000000006,1344895.0,Paid,2022,6,2022,7
Inv-849794,So-363217,C0046,Ahm001,2024-07-17,2024-08-31,1950840,544411.2000000001,2495251.2,Paid,2024,7,2024,8
Inv-537229,So-734395,C0112,Hyd001,2020-09-06,2020-10-21,13800,2484.0,16284.0,Paid,2020,9,2020,10
Inv-497155,So-770151,C0038,Del001,2019-12-14,2019-12-29,1220200,325746.00000000006,1545946.0,Paid,2019,12,2019,12
Inv-278818,So-336224,C0328,Kol001,2023-01-18,2023-03-04,142800,25704.0,168504.0,Partially Paid,2023,1,2023,3
Inv-799682,So-816676,C0439,Chn001,2022-11-18,2022-12-18,864880,238103.4,1102983.4,Paid,2022,11,2022,12
Inv-920830,So-997247,C0455,Pun001,2020-11-29,2020-12-29,4009300,1115764.0000000002,5125064.0,Paid,2020,11,2020,12
Inv-499697,So-784319,C0406,Pun001,2023-01-20,2023-02-19,4086950,1130216.0000000002,5217166.0,Paid,2023,1,2023,2
Inv-550824,So-659520,C0459,Pun001,2020-12-03,2021-01-17,357710,99222.80000000002,456932.8,Paid,2020,12,2021,1
Inv-498208,So-662875,C0461,Del001,2024-04-06,2024-05-21,302990,76638.2,379628.2,Paid,2024,4,2024,5
Inv-291122,So-740600,C0393,Kol001,2020-02-27,2020-03-13,557550,135059.0,692609.0,Paid,2020,2,2020,3
Inv-821141,So-835846,C0099,Pun001,2024-12-20,2025-01-19,278600,78008.00000000001,356608.0,Partially Paid,2024,12,2025,1
Inv-444550,So-113661,C0063,Del001,2021-09-02,2021-10-02,1402030,363660.4000000001,1765690.4,Paid,2021,9,2021,10
Inv-717338,So-442172,C0240,Hyd001,2024-11-11,2024-12-11,873580,242239.4,1115819.4,Partially Paid,2024,11,2024,12
Inv-764579,So-905148,C0221,Del001,2021-01-29,2021-03-15,2959920,800815.6000000001,3760735.6,Paid,2021,1,2021,3
Inv-859740,So-266857,C0252,Chn001,2021-08-19,2021-10-03,766450,209371.00000000003,975821.0,Paid,2021,8,2021,10
Inv-888194,So-931702,C0020,Kol001,2023-01-28,2023-02-27,322500,77740.0,400240.0,Partially Paid,2023,1,2023,2
Inv-821489,So-399167,C0407,Hyd001,2024-10-30,2024-12-14,27650,4977.0,32627.0,Paid,2024,10,2024,12
Inv-818466,So-573408,C0247,Ahm001,2024-07-01,2024-08-15,924300,258804.0000000001,1183104.0,Paid,2024,7,2024,8
Inv-207434,So-220913,C0218,Pun001,2023-12-18,2024-01-17,454650,123747.0,578397.0,Paid,2023,12,2024,1
Inv-147161,So-515495,C0308,Del001,2020-06-24,2020-08-23,1919950,506711.00000000006,2426661.0,Paid,2020,6,2020,8
Inv-568409,So-680095,C0294,Hyd001,2022-07-06,2022-08-20,396950,109841.0,506791.0,Partially Paid,2022,7,2022,8
Inv-564808,So-176381,C0219,Pun001,2024-12-16,2025-02-14,1451870,405281.6000000001,1857151.6,Paid,2024,12,2025,2
Inv-529868,So-294719,C0300,Del001,2022-03-06,2022-03-21,600250,167675.0,767925.0,Paid,2022,3,2022,3
Inv-686166,So-171368,C0468,Hyd001,2019-10-14,2019-12-13,165600,46368.00000000001,211968.0,Paid,2019,10,2019,12
Inv-792366,So-962432,C0325,Kol001,2023-03-10,2023-04-09,109900,19782.0,129682.0,Paid,2023,3,2023,4
Inv-823756,So-834451,C0453,Chn001,2023-03-21,2023-04-20,1278160,315648.8,1593808.8,Partially Paid,2023,3,2023,4
Inv-589191,So-220036,C0482,Kol001,2024-12-03,2025-02-01,1518000,396010.00000000006,1914010.0,Partially Paid,2024,12,2025,2
Inv-969632,So-659874,C0207,Kol001,2022-11-13,2022-12-13,49850,13493.000000000002,63343.0,Partially Paid,2022,11,2022,12
Inv-693584,So-175874,C0268,Pun001,2023-03-06,2023-05-05,1820000,509600.00000000006,2329600.0,Unpaid,2023,3,2023,5
Inv-735957,So-613081,C0474,Pun001,2021-12-21,2022-02-04,1111400,311192.0,1422592.0,Paid,2021,12,2022,2
Inv-459042,So-290056,C0233,Kol001,2024-11-03,2024-12-18,1153500,304190.0,1457690.0,Paid,2024,11,2024,12
Inv-144628,So-559430,C0426,Kol001,2019-09-15,2019-10-30,1598920,446545.6,2045465.6,Paid,2019,9,2019,10
Inv-558899,So-525418,C0103,Kol001,2022-10-02,2022-11-16,352800,98784.0,451584.0,Paid,2022,10,2022,11
Inv-601175,So-300387,C0318,Del001,2019-10-18,2019-12-02,1895430,527787.4,2423217.4,Unpaid,2019,10,2019,12
Inv-421624,So-476105,C0113,Chn001,2020-10-03,2020-11-02,2140990,579888.2000000001,2720878.2,Paid,2020,10,2020,11
Inv-351798,So-768906,C0175,Kol001,2024-06-07,2024-07-07,1317880,364148.4,1682028.4,Paid,2024,6,2024,7
Inv-955937,So-657394,C0036,Kol001,2022-03-31,2022-05-30,2141790,584712.2000000001,2726502.2,Paid,2022,3,2022,5
Inv-693029,So-558052,C0213,Pun001,2024-08-13,2024-08-28,2400530,650795.4000000001,3051325.4,Paid,2024,8,2024,8
Inv-207371,So-936339,C0412,Kol001,2021-10-04,2021-11-18,27020,4863.6,31883.6,Partially Paid,2021,10,2021,11
Inv-912681,So-255794,C0363,Ahm001,2023-09-23,2023-10-23,1152650,315677.0,1468327.0,Unpaid,2023,9,2023,10
Inv-701078,So-476837,C0329,Pun001,2019-09-22,2019-11-06,867990,225818.20000000004,1093808.2,Unpaid,2019,9,2019,11
Inv-451100,So-256510,C0249,Ahm001,2022-01-05,2022-02-19,1240690,340559.2,1581249.2,Paid,2022,1,2022,2
Inv-474536,So-255420,C0455,Pun001,2024-06-02,2024-07-02,307810,83715.80000000002,391525.8,Unpaid,2024,6,2024,7
Inv-712655,So-856035,C0010,Chn001,2020-02-20,2020-03-21,1540750,431410.00000000006,1972160.0,Unpaid,2020,2,2020,3
Inv-148850,So-263565,C0371,Hyd001,2021-05-30,2021-06-14,1357520,379313.6,1736833.6,Partially Paid,2021,5,2021,6
Inv-319626,So-793419,C0106,Pun001,2022-01-24,2022-02-23,398000,111440.0,509440.0,Paid,2022,1,2022,2
Inv-471623,So-434922,C0212,Pun001,2023-07-22,2023-08-06,1047120,292481.60000000003,1339601.6,Unpaid,2023,7,2023,8
Inv-921032,So-745021,C0134,Ahm001,2022-05-29,2022-07-28,409200,111356.0,520556.0,Paid,2022,5,2022,7
Inv-358602,So-701206,C0032,Ahm001,2023-06-19,2023-07-04,2880,518.4,3398.4,Paid,2023,6,2023,7
Inv-809088,So-355544,C0405,Pun001,2021-04-09,2021-05-09,1049670,287030.60000000003,1336700.6,Paid,2021,4,2021,5
